TransactionID,CustomerID,ProductID,ProductName,Category,Subcategory,Brand,Quantity,UnitPrice,TotalAmount,Discount,TransactionDate,PaymentMethod,Channel,CustomerAge,CustomerGender,CustomerCity,CustomerSegment,Year,Month,DayOfWeek,Season,Revenue,Profit
T002806,C01833,P00420,Water Sports HP Model 49,Sports & Outdoors,Water Sports,HP,2,374.82,749.64,0,2023-12-23,Buy Now Pay Later,Online,20,Male,Fort Worth,Premium,2023,12,Saturday,Winter,749.64,329.5
T002807,C01682,P00195,Board Games Canon Model 24,Toys & Games,Board Games,Canon,2,197.17,394.34,0,2022-01-29,Cash,Online,36,Female,Charlotte,Premium,2022,1,Saturday,Winter,394.34,178.25
T002808,C01255,P00764,Health Supplements H&M Model 40,Health & Beauty,Health Supplements,H&M,3,15.14,45.43,5,2023-01-15,Debit Card,Online,51,Male,Seattle,Premium,2023,1,Sunday,Winter,45.43,12.39
T002809,C01748,P00087,Hair Care Apple Model 48,Health & Beauty,Hair Care,Apple,3,59.32,177.96,0,2023-08-27,Buy Now Pay Later,In-Store,32,Female,Indianapolis,Regular,2023,8,Sunday,Summer,177.96,71.41
T002810,C00339,P00027,Furniture Dell Model 7,Home & Garden,Furniture,Dell,2,502.21,1004.42,5,2022-08-23,Debit Card,Mobile App,40,Male,San Diego,Regular,2022,8,Tuesday,Summer,1004.42,326.86
T002811,C00376,P00198,Music Amazon Basics Model 19,Books & Media,Music,Amazon Basics,1,71.15,71.15,0,2023-07-25,Debit Card,In-Store,62,Female,Los Angeles,Regular,2023,7,Tuesday,Summer,71.15,32.57
T002812,C00428,P00089,Camping Value Plus Model 47,Sports & Outdoors,Camping,Value Plus,1,45.96,45.96,0,2022-07-31,Cash,Mobile App,46,Male,Indianapolis,Premium,2022,7,Sunday,Summer,45.96,22.97
T002813,C00472,P00690,Shoes Samsung Model 10,Clothing,Shoes,Samsung,1,106.72,106.72,0,2022-02-26,Credit Card,Online,70,Female,Columbus,VIP,2022,2,Saturday,Winter,106.72,41.06
T002814,C01646,P00723,Fiction Generic Brand Model 26,Books & Media,Fiction,Generic Brand,2,35.14,70.28,5,2023-08-16,Credit Card,Online,74,Male,Jacksonville,VIP,2023,8,Wednesday,Summer,70.28,30.09
T002815,C01818,P00110,Kitchen Uniqlo Model 22,Home & Garden,Kitchen,Uniqlo,2,733.42,1466.84,0,2023-01-05,Credit Card,Mobile App,61,Male,Philadelphia,VIP,2023,1,Thursday,Winter,1466.84,663.25
T002816,C00645,P00645,Beverages Canon Model 2,Food & Beverages,Beverages,Canon,2,49.8,99.6,0,2022-06-02,Cash,Online,75,Female,Indianapolis,Regular,2022,6,Thursday,Summer,99.6,42.61
T002817,C01674,P00763,Camping Nike Model 14,Sports & Outdoors,Camping,Nike,1,717.15,717.15,0,2022-04-25,Credit Card,Online,49,Female,Fort Worth,VIP,2022,4,Monday,Spring,717.15,236.04
T002818,C01815,P00694,Board Games H&M Model 50,Toys & Games,Board Games,H&M,1,282.79,282.79,0,2023-12-05,Credit Card,Online,74,Female,Philadelphia,Regular,2023,12,Tuesday,Winter,282.79,142.95
T002819,C00867,P00549,International Amazon Basics Model 42,Food & Beverages,International,Amazon Basics,3,17.68,53.04,0,2022-02-15,Buy Now Pay Later,Mobile App,47,Male,San Antonio,Premium,2022,2,Tuesday,Winter,53.04,21.94
T002820,C01003,P00640,Printing Adidas Model 20,Office Supplies,Printing,Adidas,1,334.86,334.86,0,2022-04-17,Debit Card,Online,73,Female,Jacksonville,Premium,2022,4,Sunday,Spring,334.86,163.11
T002821,C01683,P00737,Bakery Sony Model 29,Food & Beverages,Bakery,Sony,2,11.17,22.34,15,2022-07-03,Buy Now Pay Later,In-Store,49,Male,Los Angeles,VIP,2022,7,Sunday,Summer,22.34,5.86
T002822,C00616,P00011,Tools LG Model 48,Automotive,Tools,LG,1,160.47,160.47,0,2022-12-17,Debit Card,In-Store,73,Male,Jacksonville,Regular,2022,12,Saturday,Winter,160.47,73.22
T002823,C01737,P00468,Non-Fiction IKEA Model 6,Books & Media,Non-Fiction,IKEA,2,29.44,58.89,15,2024-02-24,Debit Card,Online,21,Female,Dallas,Premium,2024,2,Saturday,Winter,58.89,14.65
T002824,C01945,P00081,Kitchen Samsung Model 15,Home & Garden,Kitchen,Samsung,1,722.69,722.69,0,2024-02-15,Buy Now Pay Later,In-Store,27,Male,San Jose,Budget,2024,2,Thursday,Winter,722.69,263.01
T002825,C00695,P00320,Magazines Canon Model 35,Books & Media,Magazines,Canon,1,135.75,135.75,0,2023-10-25,Digital Wallet,Mobile App,24,Female,Los Angeles,Premium,2023,10,Wednesday,Fall,135.75,57.99
T002826,C01846,P00395,Hair Care Canon Model 45,Health & Beauty,Hair Care,Canon,1,22.29,22.29,0,2022-02-28,Cash,Mobile App,38,Male,San Antonio,VIP,2022,2,Monday,Winter,22.29,13.02
T002827,C01874,P00555,Shoes IKEA Model 44,Clothing,Shoes,IKEA,2,224.26,448.52,0,2022-05-04,Digital Wallet,Online,28,Male,San Antonio,Budget,2022,5,Wednesday,Spring,448.52,184.79
T002828,C00775,P00342,Headphones H&M Model 46,Electronics,Headphones,H&M,1,993.4,993.4,0,2022-11-30,Credit Card,In-Store,56,Male,Philadelphia,Budget,2022,11,Wednesday,Fall,993.4,441.17
T002829,C01990,P00242,Bakery HP Model 26,Food & Beverages,Bakery,HP,4,9.58,38.32,0,2024-02-21,Cash,Online,25,Female,Phoenix,Premium,2024,2,Wednesday,Winter,38.32,20.17
T002830,C00964,P00145,Dairy Zara Model 2,Food & Beverages,Dairy,Zara,5,39.0,195.0,0,2023-01-06,Credit Card,In-Store,70,Male,Seattle,VIP,2023,1,Friday,Winter,195.0,92.56
T002831,C01174,P00312,International Nike Model 48,Food & Beverages,International,Nike,2,31.49,62.99,30,2023-04-09,Buy Now Pay Later,In-Store,40,Male,Jacksonville,Budget,2023,4,Sunday,Spring,62.99,22.81
T002832,C00996,P00487,Printing Sony Model 39,Office Supplies,Printing,Sony,3,327.93,983.79,0,2023-07-06,Credit Card,Online,29,Male,San Francisco,Regular,2023,7,Thursday,Summer,983.79,484.71
T002833,C00534,P00505,Fiction Nikon Model 13,Books & Media,Fiction,Nikon,2,63.43,126.86,20,2023-10-01,Buy Now Pay Later,Online,71,Male,San Jose,VIP,2023,10,Sunday,Fall,126.86,18.44
T002834,C00914,P00373,Storage LG Model 23,Office Supplies,Storage,LG,2,338.43,676.86,0,2022-10-11,Digital Wallet,In-Store,19,Female,Houston,Regular,2022,10,Tuesday,Fall,676.86,347.86
T002835,C00445,P00186,Tools Sony Model 33,Home & Garden,Tools,Sony,1,25.97,25.97,0,2022-07-18,Debit Card,In-Store,72,Male,San Antonio,Premium,2022,7,Monday,Summer,25.97,11.44
T002836,C01380,P00071,Printing Nike Model 29,Office Supplies,Printing,Nike,3,160.8,482.4,0,2023-05-24,Digital Wallet,Online,72,Male,San Francisco,Regular,2023,5,Wednesday,Spring,482.4,164.84
T002837,C01812,P00415,Health Supplements LG Model 11,Health & Beauty,Health Supplements,LG,1,114.77,114.77,10,2022-08-17,Cash,Mobile App,53,Female,Austin,VIP,2022,8,Wednesday,Summer,114.77,48.14
T002838,C01829,P00507,Car Parts Apple Model 8,Automotive,Car Parts,Apple,1,463.83,463.83,0,2022-10-14,Credit Card,In-Store,36,Male,Los Angeles,Budget,2022,10,Friday,Fall,463.83,171.26
T002839,C00589,P00681,Fiction Samsung Model 7,Books & Media,Fiction,Samsung,1,73.61,73.61,10,2022-11-20,Cash,Mobile App,69,Male,San Diego,Premium,2022,11,Sunday,Fall,73.61,39.71
T002840,C00519,P00689,Camping Sony Model 17,Sports & Outdoors,Camping,Sony,1,307.46,307.46,0,2022-07-26,Debit Card,Mobile App,26,Male,Phoenix,VIP,2022,7,Tuesday,Summer,307.46,179.87
T002841,C01495,P00694,Fragrances Nikon Model 47,Health & Beauty,Fragrances,Nikon,3,28.87,86.61,0,2023-03-01,Cash,Mobile App,50,Male,San Antonio,VIP,2023,3,Wednesday,Spring,86.61,34.1
T002842,C00728,P00673,Formal Wear Nike Model 10,Clothing,Formal Wear,Nike,1,125.27,125.27,0,2023-08-10,Cash,In-Store,27,Male,Chicago,VIP,2023,8,Thursday,Summer,125.27,70.15
T002843,C00456,P00533,Printing H&M Model 40,Office Supplies,Printing,H&M,1,264.85,264.85,0,2023-09-01,Credit Card,Mobile App,38,Female,San Diego,Premium,2023,9,Friday,Fall,264.85,83.71
T002844,C00764,P00537,Maintenance Dell Model 47,Automotive,Maintenance,Dell,1,145.28,145.28,0,2022-02-25,Credit Card,Online,59,Female,Indianapolis,VIP,2022,2,Friday,Winter,145.28,80.13
T002845,C01317,P00389,Tools IKEA Model 16,Home & Garden,Tools,IKEA,1,475.6,475.6,5,2024-02-20,Cash,In-Store,62,Female,Phoenix,VIP,2024,2,Tuesday,Winter,475.6,189.14
T002846,C01458,P00392,Furniture Premium Co Model 40,Office Supplies,Furniture,Premium Co,1,271.55,271.55,0,2023-11-14,Debit Card,In-Store,51,Male,Houston,Regular,2023,11,Tuesday,Fall,271.55,156.59
T002847,C01911,P00306,Beverages Adidas Model 14,Food & Beverages,Beverages,Adidas,3,29.18,87.54,0,2022-02-18,Cash,Mobile App,44,Female,Charlotte,Budget,2022,2,Friday,Winter,87.54,27.21
T002848,C01811,P00266,Cameras Zara Model 31,Electronics,Cameras,Zara,1,1970.77,1970.77,0,2023-01-26,Digital Wallet,Mobile App,53,Female,Austin,VIP,2023,1,Thursday,Winter,1970.77,1164.47
T002849,C00418,P00481,Fragrances H&M Model 45,Health & Beauty,Fragrances,H&M,5,136.35,681.74,15,2023-01-09,Buy Now Pay Later,Mobile App,55,Male,New York,Regular,2023,1,Monday,Winter,681.74,229.3
T002850,C01740,P00175,Electronic Toys Adidas Model 49,Toys & Games,Electronic Toys,Adidas,1,13.91,13.91,20,2023-05-18,Buy Now Pay Later,Online,48,Male,New York,Budget,2023,5,Thursday,Spring,13.91,2.15
T002851,C01333,P00453,Tools Amazon Basics Model 10,Automotive,Tools,Amazon Basics,1,170.68,170.68,0,2024-03-09,Cash,Online,40,Female,San Antonio,Premium,2024,3,Saturday,Spring,170.68,79.6
T002852,C01893,P00703,Movies IKEA Model 13,Books & Media,Movies,IKEA,1,84.84,84.84,15,2022-01-09,Debit Card,Mobile App,36,Female,San Antonio,Regular,2022,1,Sunday,Winter,84.84,16.77
T002853,C00797,P00517,Smart Home Zara Model 38,Electronics,Smart Home,Zara,2,305.31,610.62,5,2022-03-25,Digital Wallet,Online,19,Male,Indianapolis,Regular,2022,3,Friday,Spring,610.62,311.38
T002854,C00037,P00099,Kitchen Adidas Model 29,Home & Garden,Kitchen,Adidas,1,535.55,535.55,0,2023-12-22,Credit Card,Mobile App,51,Female,Charlotte,Regular,2023,12,Friday,Winter,535.55,206.91
T002855,C01772,P00347,Gaming Apple Model 20,Electronics,Gaming,Apple,1,536.64,536.64,0,2023-12-09,Cash,In-Store,72,Female,Jacksonville,VIP,2023,12,Saturday,Winter,536.64,251.15
T002856,C01112,P00238,Laptops Value Plus Model 46,Electronics,Laptops,Value Plus,1,146.53,146.53,0,2023-03-13,Cash,Online,63,Male,Los Angeles,Regular,2023,3,Monday,Spring,146.53,80.8
T002857,C01179,P00518,Car Parts H&M Model 33,Automotive,Car Parts,H&M,1,186.22,186.22,0,2024-01-10,Digital Wallet,Online,53,Female,San Jose,Budget,2024,1,Wednesday,Winter,186.22,105.0
T002858,C01682,P00135,Electronics Premium Co Model 37,Automotive,Electronics,Premium Co,1,96.28,96.28,0,2024-01-10,Buy Now Pay Later,Mobile App,57,Female,Houston,Budget,2024,1,Wednesday,Winter,96.28,33.87
T002859,C01008,P00400,Kitchen Nikon Model 23,Home & Garden,Kitchen,Nikon,1,627.82,627.82,0,2022-04-06,Cash,Mobile App,56,Male,Jacksonville,Regular,2022,4,Wednesday,Spring,627.82,266.94
T002860,C01017,P00134,Makeup LG Model 36,Health & Beauty,Makeup,LG,1,186.57,186.57,0,2022-03-28,Debit Card,In-Store,34,Male,Dallas,Budget,2022,3,Monday,Spring,186.57,68.27
T002861,C01632,P00394,Laptops Apple Model 5,Electronics,Laptops,Apple,1,627.01,627.01,0,2023-10-13,Digital Wallet,Online,40,Male,Austin,Premium,2023,10,Friday,Fall,627.01,287.3
T002862,C01572,P00002,Makeup Amazon Basics Model 4,Health & Beauty,Makeup,Amazon Basics,2,149.57,299.14,0,2022-04-15,Credit Card,Mobile App,66,Female,Houston,VIP,2022,4,Friday,Spring,299.14,135.68
T002863,C00653,P00086,Womens Wear Adidas Model 12,Clothing,Womens Wear,Adidas,1,83.47,83.47,25,2024-03-12,Cash,Mobile App,30,Male,Houston,Regular,2024,3,Tuesday,Spring,83.47,25.11
T002864,C00510,P00685,Mens Wear Sony Model 49,Clothing,Mens Wear,Sony,1,276.49,276.49,10,2022-10-18,Debit Card,Mobile App,28,Female,San Jose,VIP,2022,10,Tuesday,Fall,276.49,94.52
T002865,C01877,P00742,Outdoor Toys Adidas Model 7,Toys & Games,Outdoor Toys,Adidas,1,65.64,65.64,25,2023-11-24,Cash,Mobile App,30,Male,Houston,Regular,2023,11,Friday,Fall,65.64,12.36
T002866,C00221,P00087,Board Games Dell Model 10,Toys & Games,Board Games,Dell,1,205.13,205.13,5,2023-01-16,Cash,Online,66,Male,Los Angeles,Regular,2023,1,Monday,Winter,205.13,85.05
T002867,C01593,P00576,Mens Wear Sony Model 1,Clothing,Mens Wear,Sony,1,328.77,328.77,5,2022-08-12,Cash,Mobile App,43,Male,Jacksonville,Premium,2022,8,Friday,Summer,328.77,165.01
T002868,C00995,P00496,Activewear LG Model 47,Sports & Outdoors,Activewear,LG,2,283.19,566.38,0,2022-05-21,Buy Now Pay Later,Mobile App,37,Female,San Francisco,VIP,2022,5,Saturday,Spring,566.38,189.9
T002869,C00384,P00077,Electronics Dell Model 14,Office Supplies,Electronics,Dell,1,109.0,109.0,0,2023-11-22,Credit Card,Online,59,Male,Columbus,VIP,2023,11,Wednesday,Fall,109.0,56.57
T002870,C01447,P00413,Board Games Samsung Model 34,Toys & Games,Board Games,Samsung,1,262.02,262.02,0,2022-03-01,Digital Wallet,In-Store,57,Female,New York,Budget,2022,3,Tuesday,Spring,262.02,151.43
T002871,C00969,P00185,Decor Dell Model 1,Home & Garden,Decor,Dell,2,883.42,1766.84,0,2022-01-09,Credit Card,In-Store,30,Male,Philadelphia,Budget,2022,1,Sunday,Winter,1766.84,785.8
T002872,C00882,P00306,Electronics Amazon Basics Model 10,Automotive,Electronics,Amazon Basics,1,59.32,59.32,0,2023-08-06,Credit Card,Online,56,Female,Dallas,Premium,2023,8,Sunday,Summer,59.32,21.04
T002873,C00256,P00048,Movies Samsung Model 17,Books & Media,Movies,Samsung,1,104.71,104.71,10,2023-06-04,Digital Wallet,Mobile App,43,Male,Jacksonville,Premium,2023,6,Sunday,Summer,104.71,35.61
T002874,C00412,P00446,Tablets LG Model 37,Electronics,Tablets,LG,1,2288.16,2288.16,5,2023-01-09,Buy Now Pay Later,In-Store,58,Male,Fort Worth,VIP,2023,1,Monday,Winter,2288.16,985.62
T002875,C00244,P00769,Accessories Value Plus Model 11,Automotive,Accessories,Value Plus,1,93.29,93.29,0,2022-03-28,Cash,Online,52,Female,Phoenix,Premium,2022,3,Monday,Spring,93.29,31.4
T002876,C01644,P00295,Fitness Canon Model 7,Sports & Outdoors,Fitness,Canon,2,451.38,902.77,20,2022-01-29,Debit Card,Mobile App,62,Male,Columbus,VIP,2022,1,Saturday,Winter,902.77,443.44
T002877,C01241,P00146,Accessories Nikon Model 8,Automotive,Accessories,Nikon,1,404.13,404.13,0,2024-03-16,Cash,Online,24,Male,New York,VIP,2024,3,Saturday,Spring,404.13,143.33
T002878,C01384,P00003,Accessories Samsung Model 30,Automotive,Accessories,Samsung,1,298.08,298.08,0,2022-08-06,Credit Card,Online,64,Female,Phoenix,Budget,2022,8,Saturday,Summer,298.08,138.7
T002879,C00483,P00552,Fragrances Premium Co Model 2,Health & Beauty,Fragrances,Premium Co,5,31.32,156.6,25,2022-05-02,Credit Card,In-Store,73,Female,Austin,Regular,2022,5,Monday,Spring,156.6,51.17
T002880,C01357,P00146,Health Supplements IKEA Model 24,Health & Beauty,Health Supplements,IKEA,4,185.22,740.88,0,2022-02-06,Cash,In-Store,22,Female,Austin,Regular,2022,2,Sunday,Winter,740.88,266.58
T002881,C01847,P00293,International Zara Model 8,Food & Beverages,International,Zara,2,17.78,35.57,20,2024-02-03,Digital Wallet,Mobile App,25,Male,Philadelphia,VIP,2024,2,Saturday,Winter,35.57,13.62
T002882,C00380,P00097,Furniture H&M Model 46,Office Supplies,Furniture,H&M,1,241.27,241.27,0,2022-09-05,Credit Card,Mobile App,28,Male,Seattle,VIP,2022,9,Monday,Fall,241.27,144.61
T002883,C00365,P00376,Activewear Canon Model 8,Sports & Outdoors,Activewear,Canon,1,373.69,373.69,25,2024-01-18,Digital Wallet,Online,21,Male,Phoenix,Premium,2024,1,Thursday,Winter,373.69,109.46
T002884,C00225,P00755,Storage Premium Co Model 3,Office Supplies,Storage,Premium Co,1,232.16,232.16,0,2023-08-30,Debit Card,Online,31,Male,Seattle,Regular,2023,8,Wednesday,Summer,232.16,135.75
T002885,C01295,P00695,Kitchen Value Plus Model 6,Home & Garden,Kitchen,Value Plus,1,424.41,424.41,5,2023-10-28,Debit Card,Mobile App,56,Male,Houston,Regular,2023,10,Saturday,Fall,424.41,157.81
T002886,C01995,P00071,Camping Sony Model 46,Sports & Outdoors,Camping,Sony,1,89.2,89.2,0,2023-02-15,Credit Card,Mobile App,58,Female,Jacksonville,VIP,2023,2,Wednesday,Winter,89.2,34.48
T002887,C01818,P00102,Kitchen Dell Model 43,Home & Garden,Kitchen,Dell,1,343.27,343.27,0,2023-11-14,Buy Now Pay Later,Mobile App,68,Female,San Francisco,Regular,2023,11,Tuesday,Fall,343.27,147.02
T002888,C00188,P00340,Outdoor Toys Generic Brand Model 31,Toys & Games,Outdoor Toys,Generic Brand,1,51.2,51.2,10,2024-01-11,Cash,In-Store,29,Male,Chicago,Regular,2024,1,Thursday,Winter,51.2,17.08
T002889,C01982,P00128,Mens Wear Apple Model 5,Clothing,Mens Wear,Apple,1,156.94,156.94,15,2022-04-08,Cash,Mobile App,39,Male,New York,VIP,2022,4,Friday,Spring,156.94,48.8
T002890,C01954,P00677,Educational Nikon Model 33,Books & Media,Educational,Nikon,2,103.49,206.98,0,2023-10-22,Cash,Online,72,Male,Houston,VIP,2023,10,Sunday,Fall,206.98,96.25
T002891,C00913,P00523,Accessories Premium Co Model 41,Automotive,Accessories,Premium Co,1,263.45,263.45,0,2022-10-31,Digital Wallet,Online,39,Female,Jacksonville,Budget,2022,10,Monday,Fall,263.45,110.7
T002892,C00432,P00202,Fitness Sony Model 1,Sports & Outdoors,Fitness,Sony,2,645.42,1290.84,5,2023-02-17,Digital Wallet,In-Store,51,Male,San Antonio,Regular,2023,2,Friday,Winter,1290.84,460.11
T002893,C00714,P00061,Storage IKEA Model 30,Office Supplies,Storage,IKEA,2,341.38,682.76,0,2022-09-11,Buy Now Pay Later,In-Store,28,Male,Los Angeles,Premium,2022,9,Sunday,Fall,682.76,236.26
T002894,C00696,P00203,Personal Care HP Model 6,Health & Beauty,Personal Care,HP,1,93.29,93.29,0,2023-06-08,Digital Wallet,Online,67,Female,Indianapolis,Premium,2023,6,Thursday,Summer,93.29,46.94
T002895,C01641,P00794,Kitchen IKEA Model 45,Home & Garden,Kitchen,IKEA,1,148.85,148.85,0,2023-08-09,Buy Now Pay Later,Mobile App,57,Male,Fort Worth,Regular,2023,8,Wednesday,Summer,148.85,58.65
T002896,C01369,P00087,Fitness IKEA Model 21,Sports & Outdoors,Fitness,IKEA,1,150.96,150.96,10,2024-02-03,Buy Now Pay Later,In-Store,33,Female,Dallas,Budget,2024,2,Saturday,Winter,150.96,65.78
T002897,C00053,P00273,Outdoor Toys Adidas Model 17,Toys & Games,Outdoor Toys,Adidas,2,205.32,410.64,0,2023-01-17,Cash,In-Store,33,Male,Indianapolis,VIP,2023,1,Tuesday,Winter,410.64,191.44
T002898,C01320,P00118,Appliances Canon Model 13,Home & Garden,Appliances,Canon,1,724.53,724.53,0,2023-04-27,Buy Now Pay Later,Online,35,Male,Indianapolis,Regular,2023,4,Thursday,Spring,724.53,307.64
T002899,C01007,P00335,Smart Home Sony Model 25,Electronics,Smart Home,Sony,1,650.45,650.45,5,2022-02-18,Credit Card,Online,36,Male,Austin,Budget,2022,2,Friday,Winter,650.45,187.8
T002900,C01522,P00280,Furniture Dell Model 9,Office Supplies,Furniture,Dell,2,33.85,67.7,10,2022-03-25,Digital Wallet,In-Store,65,Male,Dallas,Regular,2022,3,Friday,Spring,67.7,34.86
T002901,C00950,P00034,Decor H&M Model 18,Home & Garden,Decor,H&M,2,1054.93,2109.86,5,2023-12-01,Digital Wallet,Mobile App,57,Male,San Diego,Premium,2023,12,Friday,Winter,2109.86,1212.06
T002902,C01434,P00030,Makeup Nikon Model 26,Health & Beauty,Makeup,Nikon,1,195.12,195.12,0,2022-11-01,Digital Wallet,In-Store,25,Male,Columbus,VIP,2022,11,Tuesday,Fall,195.12,111.24
T002903,C00482,P00185,Outdoor Toys LG Model 14,Toys & Games,Outdoor Toys,LG,1,211.68,211.68,0,2023-03-18,Buy Now Pay Later,In-Store,63,Male,Indianapolis,VIP,2023,3,Saturday,Spring,211.68,116.31
T002904,C01680,P00016,Skincare HP Model 8,Health & Beauty,Skincare,HP,4,103.39,413.54,15,2023-07-12,Cash,Online,74,Female,Los Angeles,Budget,2023,7,Wednesday,Summer,413.54,170.79
T002905,C00961,P00286,Snacks Nike Model 43,Food & Beverages,Snacks,Nike,2,16.09,32.18,0,2023-03-12,Buy Now Pay Later,In-Store,48,Female,Philadelphia,Premium,2023,3,Sunday,Spring,32.18,16.48
T002906,C01720,P00347,Storage Generic Brand Model 19,Office Supplies,Storage,Generic Brand,2,117.77,235.54,0,2022-12-07,Digital Wallet,Online,28,Female,Philadelphia,Regular,2022,12,Wednesday,Winter,235.54,88.35
T002907,C00787,P00769,Maintenance Canon Model 33,Automotive,Maintenance,Canon,1,116.41,116.41,0,2023-06-14,Debit Card,Online,69,Female,San Diego,Regular,2023,6,Wednesday,Summer,116.41,52.77
T002908,C01624,P00710,Magazines Nikon Model 21,Books & Media,Magazines,Nikon,1,107.27,107.27,0,2023-01-13,Buy Now Pay Later,Online,51,Female,Charlotte,Premium,2023,1,Friday,Winter,107.27,34.74
T002909,C00385,P00787,Camping Sony Model 13,Sports & Outdoors,Camping,Sony,2,686.54,1373.08,0,2022-09-12,Cash,Online,40,Male,San Jose,Budget,2022,9,Monday,Fall,1373.08,817.49
T002910,C00439,P00388,Non-Fiction Adidas Model 5,Books & Media,Non-Fiction,Adidas,1,140.56,140.56,0,2022-02-24,Cash,Mobile App,44,Female,Chicago,VIP,2022,2,Thursday,Winter,140.56,43.19
T002911,C01604,P00776,Outdoor Gear Zara Model 13,Sports & Outdoors,Outdoor Gear,Zara,1,243.18,243.18,0,2022-09-08,Buy Now Pay Later,Mobile App,59,Female,Phoenix,Premium,2022,9,Thursday,Fall,243.18,117.06
T002912,C01970,P00095,Headphones Samsung Model 9,Electronics,Headphones,Samsung,1,196.51,196.51,0,2023-02-05,Debit Card,Online,24,Female,New York,VIP,2023,2,Sunday,Winter,196.51,114.41
T002913,C00664,P00063,Appliances HP Model 19,Home & Garden,Appliances,HP,1,990.89,990.89,10,2022-12-31,Buy Now Pay Later,Online,41,Male,Phoenix,Regular,2022,12,Saturday,Winter,990.89,515.37
T002914,C00612,P00456,Bakery Nikon Model 33,Food & Beverages,Bakery,Nikon,1,9.71,9.71,0,2023-07-20,Debit Card,Mobile App,28,Male,Philadelphia,VIP,2023,7,Thursday,Summer,9.71,4.19
T002915,C00173,P00112,Makeup Value Plus Model 16,Health & Beauty,Makeup,Value Plus,1,8.88,8.88,0,2023-04-20,Cash,Mobile App,31,Male,Austin,VIP,2023,4,Thursday,Spring,8.88,3.89
T002916,C01243,P00271,Frozen Adidas Model 47,Food & Beverages,Frozen,Adidas,2,40.26,80.51,10,2023-11-04,Cash,Online,50,Female,San Antonio,Regular,2023,11,Saturday,Fall,80.51,21.69
T002917,C01130,P00148,Fragrances HP Model 48,Health & Beauty,Fragrances,HP,2,87.63,175.26,0,2023-01-29,Debit Card,In-Store,32,Male,Chicago,Premium,2023,1,Sunday,Winter,175.26,58.03
